record_id,age,sex,native-country,relationship,is_member
22323,28,Female,United-States,Wife,1
624,47,Male,El-Salvador,Unmarried,0
8796,39,Male,United-States,Husband,1
386,29,Male,United-States,Not-in-family,1
25410,45,Female,United-States,Wife,1
25059,21,Male,United-States,Husband,1
9778,67,Male,United-States,Husband,0
30322,28,Female,Ecuador,Wife,0
14972,27,Male,Mexico,Other-relative,1
25656,27,Male,United-States,Not-in-family,0
11299,67,Male,United-States,Husband,0
22045,24,Female,United-States,Not-in-family,1
1669,46,Male,United-States,Husband,1
10536,19,Female,United-States,Own-child,0
22519,40,Female,United-States,Wife,0
225,18,Female,United-States,Own-child,1
16499,69,Male,United-States,Husband,1
11163,23,Male,United-States,Own-child,0
8574,28,Male,United-States,Not-in-family,0
19796,53,Male,United-States,Husband,0
30363,69,Male,United-States,Husband,1
27015,24,Male,United-States,Other-relative,0
14871,40,Male,United-States,Husband,1
1908,26,Male,United-States,Husband,1
1726,55,Male,United-States,Husband,1
4751,23,Male,United-States,Husband,0
12223,20,Female,United-States,Own-child,0
14636,41,Male,United-States,Own-child,1
6334,36,Male,United-States,Not-in-family,0
6471,39,Male,United-States,Own-child,1
31562,40,Male,United-States,Unmarried,0
10201,21,Male,United-States,Own-child,1
28842,52,Male,United-States,Not-in-family,1
5687,71,Male,United-States,Husband,0
5601,34,Male,United-States,Husband,0
10971,58,Male,United-States,Husband,1
26802,40,Male,El-Salvador,Husband,0
1548,41,Male,United-States,Husband,1
20907,44,Male,United-States,Husband,0
4220,25,Female,United-States,Not-in-family,0
16139,58,Male,United-States,Husband,0
23450,45,Female,United-States,Unmarried,1
6354,30,Female,United-States,Wife,1
29929,44,Male,United-States,Husband,0
21379,26,Female,United-States,Not-in-family,0
27386,41,Male,United-States,Husband,1
5337,47,Female,United-States,Unmarried,0
7628,29,Female,United-States,Wife,0
2308,53,Male,United-States,Husband,0
9100,24,Male,United-States,Not-in-family,0
11569,55,Male,United-States,Husband,1
31784,31,Male,United-States,Not-in-family,1
25911,37,Male,United-States,Husband,1
3134,48,Male,United-States,Husband,1
9865,44,Male,United-States,Husband,1
27629,55,Female,United-States,Wife,1
4547,37,Male,United-States,Husband,0
15656,29,Male,United-States,Husband,0
5210,24,Female,United-States,Other-relative,0
14481,33,Male,United-States,Husband,1
24826,39,Female,United-States,Not-in-family,1
13497,58,Male,United-States,Not-in-family,0
10935,58,Male,United-States,Husband,0
994,35,Male,United-States,Not-in-family,1
5107,25,Male,United-States,Own-child,0
16677,29,Male,United-States,Not-in-family,0
10579,36,Male,United-States,Husband,0
28560,64,Male,United-States,Husband,0
21961,31,Male,United-States,Not-in-family,1
3502,40,Male,Mexico,Husband,0
12416,57,Male,United-States,Not-in-family,1
22189,46,Male,United-States,Husband,0
24711,40,Male,United-States,Husband,1
29956,68,Female,United-States,Wife,1
16620,35,Female,United-States,Not-in-family,1
20117,62,Female,United-States,Unmarried,0
25309,42,Female,United-States,Not-in-family,0
17054,60,Male,United-States,Not-in-family,0
8030,34,Male,United-States,Not-in-family,0
2383,63,Female,United-States,Unmarried,0
7957,26,Male,United-States,Own-child,1
11189,59,Male,United-States,Husband,1
26953,49,Male,United-States,Husband,0
30697,24,Male,United-States,Not-in-family,0
18388,36,Female,United-States,Unmarried,1
17854,36,Male,Iran,Husband,0
13,32,Male,United-States,Not-in-family,1
30262,30,Male,United-States,Not-in-family,1
21728,23,Male,United-States,Own-child,1
8478,30,Male,China,Husband,1
13887,28,Male,Nicaragua,Husband,0
24644,34,Female,United-States,Unmarried,0
20725,39,Male,United-States,Husband,0
408,28,Female,United-States,Wife,0
32380,48,Female,United-States,Not-in-family,0
30623,72,Male,Canada,Husband,0
10688,58,Male,United-States,Not-in-family,0
5060,40,Male,United-States,Husband,1
28567,33,Female,United-States,Not-in-family,1
19768,63,Male,?,Husband,1
16332,28,Male,United-States,Not-in-family,0
8670,22,Female,United-States,Wife,0
23726,55,Male,United-States,Husband,1
11032,33,Male,El-Salvador,Unmarried,0
12549,18,Male,United-States,Not-in-family,1
19740,37,Male,United-States,Other-relative,0
28272,44,Male,United-States,Husband,1
1620,48,Male,United-States,Husband,1
7251,18,Male,United-States,Own-child,0
20058,38,Male,United-States,Not-in-family,1
24176,39,Female,United-States,Unmarried,1
18502,25,Male,Guatemala,Husband,0
3949,45,Female,United-States,Unmarried,0
23531,25,Male,United-States,Own-child,1
5222,54,Male,United-States,Husband,0
11522,33,Male,United-States,Not-in-family,1
5013,48,Male,United-States,Husband,1
23858,41,Male,United-States,Husband,0
15468,29,Female,United-States,Not-in-family,0
6525,26,Male,United-States,Not-in-family,1
6977,34,Male,United-States,Husband,1
30498,20,Male,El-Salvador,Own-child,1
20328,66,Female,Cuba,Unmarried,0
23326,21,Female,United-States,Own-child,1
5038,55,Male,United-States,Husband,0
26191,31,Male,United-States,Own-child,1
13865,72,Female,United-States,Not-in-family,1
27924,42,Male,United-States,Husband,1
29225,27,Male,United-States,Not-in-family,1
3874,22,Male,United-States,Own-child,1
20984,47,Male,United-States,Husband,1
5317,37,Male,United-States,Husband,0
11146,29,Male,United-States,Husband,1
29219,25,Female,United-States,Own-child,1
24604,19,Male,United-States,Own-child,1
14954,35,Male,United-States,Not-in-family,1
7944,54,Male,United-States,Husband,1
3115,35,Male,Poland,Husband,0
2229,51,Male,Cuba,Husband,0
4808,49,Male,United-States,Husband,1
7565,34,Male,United-States,Unmarried,0
10689,25,Male,United-States,Husband,0
17681,22,Male,United-States,Not-in-family,0
20503,35,Male,United-States,Husband,0
11732,76,Female,United-States,Unmarried,1
17123,46,Female,United-States,Not-in-family,0
17779,23,Male,United-States,Not-in-family,1
21207,26,Female,United-States,Wife,0
19993,21,Male,United-States,Own-child,1
6739,39,Male,United-States,Not-in-family,1
27241,26,Female,United-States,Not-in-family,1
3282,45,Male,United-States,Other-relative,0
9366,19,Female,?,Own-child,0
20302,20,Male,United-States,Own-child,0
26300,50,Male,United-States,Husband,1
15041,37,Female,United-States,Not-in-family,0
25094,27,Male,United-States,Not-in-family,1
21425,55,Male,United-States,Husband,1
21542,19,Female,United-States,Own-child,1
23885,40,Female,United-States,Unmarried,1
14028,43,Male,United-States,Not-in-family,1
28382,20,Male,United-States,Own-child,0
10154,28,Female,Jamaica,Own-child,0
1704,22,Female,United-States,Not-in-family,1
19139,36,Male,United-States,Not-in-family,0
5422,39,Female,United-States,Not-in-family,0
14757,52,Male,United-States,Husband,0
17695,17,Male,United-States,Own-child,1
21860,51,Male,United-States,Husband,0
14655,32,Female,United-States,Wife,0
1188,24,Female,United-States,Not-in-family,0
30204,27,Male,United-States,Husband,0
6202,37,Male,United-States,Husband,0
15644,35,Male,Hong,Husband,0
6687,26,Female,United-States,Not-in-family,1
5172,32,Female,United-States,Wife,0
24264,58,Female,United-States,Not-in-family,1
19470,43,Female,United-States,Unmarried,0
14169,66,Female,United-States,Not-in-family,0
7660,64,Male,United-States,Husband,1
23701,32,Male,United-States,Husband,1
32354,35,Female,United-States,Not-in-family,1
17008,38,Male,United-States,Own-child,0
21956,48,Male,United-States,Husband,1
12351,22,Female,United-States,Own-child,0
12483,25,Male,United-States,Own-child,0
23299,23,Female,United-States,Other-relative,1
5685,53,Male,United-States,Husband,1
6769,33,Male,United-States,Husband,0
28356,41,Male,United-States,Husband,1
23100,68,Male,United-States,Not-in-family,0
15141,33,Male,United-States,Not-in-family,1
25717,34,Male,United-States,Husband,0
709,18,Male,United-States,Other-relative,1
32009,43,Male,United-States,Husband,0
25412,47,Female,United-States,Not-in-family,0
29917,33,Male,Philippines,Not-in-family,1
21286,20,Female,United-States,Own-child,0
12086,66,Female,United-States,Not-in-family,0
1309,49,Female,United-States,Wife,1
8943,22,Female,United-States,Not-in-family,0
9407,42,Male,United-States,Not-in-family,0
4554,18,Male,United-States,Own-child,1
30470,35,Male,United-States,Husband,0
3776,40,Female,United-States,Not-in-family,0
30153,30,Female,United-States,Wife,1
26265,41,Male,United-States,Not-in-family,1
19643,50,Male,United-States,Husband,1
13206,36,Female,United-States,Wife,0
14649,24,Female,United-States,Not-in-family,0
24485,63,Male,United-States,Husband,1
27941,19,Male,United-States,Own-child,1
19136,28,Male,United-States,Husband,1
13020,34,Female,United-States,Own-child,0
24551,43,Male,United-States,Husband,0
1898,25,Male,United-States,Husband,1
11671,36,Female,United-States,Unmarried,1
9212,23,Male,United-States,Not-in-family,1
10408,39,Male,?,Husband,0
28490,42,Female,United-States,Not-in-family,0
31402,44,Female,United-States,Not-in-family,1
15301,39,Male,United-States,Unmarried,0
24578,43,Male,United-States,Husband,1
20178,22,Male,United-States,Not-in-family,0
8424,34,Female,United-States,Unmarried,1
28890,30,Female,United-States,Wife,1
6669,31,Female,United-States,Wife,1
26638,55,Male,United-States,Husband,1
9779,42,Female,Haiti,Unmarried,0
28389,31,Male,United-States,Husband,0
3177,20,Male,United-States,Own-child,1
16836,44,Male,United-States,Husband,1
32185,52,Male,United-States,Husband,0
3819,24,Female,United-States,Not-in-family,1
21660,34,Male,United-States,Not-in-family,0
30729,31,Male,United-States,Husband,1
20209,45,Male,United-States,Husband,0
15201,62,Male,United-States,Husband,1
96,48,Male,United-States,Husband,0
10261,50,Female,United-States,Unmarried,1
23550,65,Male,United-States,Husband,1
32078,25,Male,United-States,Not-in-family,1
23532,24,Male,United-States,Not-in-family,0
4285,59,Male,United-States,Husband,0
21043,29,Male,United-States,Own-child,0
14023,23,Male,United-States,Not-in-family,0
8712,40,Male,United-States,Husband,1
16237,43,Male,United-States,Husband,1
15782,18,Female,United-States,Own-child,0
1530,47,Male,United-States,Husband,0
16591,66,Male,United-States,Husband,1
24476,31,Male,United-States,Husband,1
21975,57,Male,United-States,Husband,1
3275,58,Female,United-States,Unmarried,1
8372,33,Male,United-States,Not-in-family,0
8374,46,Male,United-States,Not-in-family,0
3286,29,Male,Mexico,Not-in-family,0
2847,26,Female,United-States,Unmarried,0
3935,17,Female,United-States,Own-child,1
15488,43,Male,United-States,Husband,1
5886,29,Male,United-States,Husband,0
3105,46,Male,United-States,Husband,0
27559,49,Male,United-States,Not-in-family,0
22613,39,Male,United-States,Not-in-family,0
17939,20,Male,United-States,Not-in-family,1
12747,30,Female,United-States,Not-in-family,0
27080,27,Female,United-States,Not-in-family,1
15945,28,Male,United-States,Husband,1
18340,53,Female,Italy,Other-relative,0
13395,42,Male,United-States,Not-in-family,1
12402,50,Female,United-States,Not-in-family,0
8958,32,Male,United-States,Husband,1
5456,55,Male,United-States,Husband,0
28596,31,Male,United-States,Husband,1
16869,43,Male,United-States,Husband,0
24440,52,Male,United-States,Unmarried,1
4707,27,Male,United-States,Husband,0
26307,34,Female,United-States,Unmarried,1
9300,42,Female,United-States,Unmarried,0
14183,31,Male,United-States,Own-child,0
28739,36,Male,United-States,Husband,1
18178,20,Female,United-States,Not-in-family,1
28561,51,Male,Canada,Husband,1
641,60,Male,United-States,Husband,1
18859,36,Female,United-States,Wife,0
7164,20,Female,United-States,Own-child,1
12322,57,Female,United-States,Not-in-family,1
23327,56,Male,United-States,Husband,1
22854,37,Male,United-States,Husband,0
11527,52,Female,United-States,Other-relative,1
8494,36,Male,United-States,Husband,0
7748,68,Female,United-States,Other-relative,0
21389,19,Male,United-States,Own-child,1
9542,47,Female,United-States,Unmarried,0
5948,39,Female,United-States,Wife,1
25703,19,Female,United-States,Own-child,1
12514,34,Female,United-States,Unmarried,1
13526,31,Female,United-States,Not-in-family,1
222,90,Male,United-States,Not-in-family,0
890,48,Female,United-States,Unmarried,0
8653,42,Male,United-States,Husband,1
3835,40,Female,United-States,Not-in-family,0
24433,40,Female,United-States,Own-child,1
28847,55,Female,United-States,Not-in-family,0
22842,25,Female,United-States,Unmarried,0
29604,30,Male,United-States,Own-child,0
23133,42,Male,United-States,Husband,1
18268,24,Male,United-States,Own-child,1
8379,61,Male,United-States,Not-in-family,1
2419,32,Male,United-States,Husband,1
21757,26,Male,United-States,Husband,0
10269,40,Male,United-States,Husband,0
12091,20,Female,United-States,Own-child,1
30575,23,Male,United-States,Own-child,1
4804,48,Male,United-States,Husband,1
16490,72,Male,Cuba,Husband,0
8213,37,Male,United-States,Husband,0
9855,32,Female,United-States,Wife,1
31809,54,Male,United-States,Husband,1
4847,34,Male,United-States,Husband,0
21629,25,Female,United-States,Unmarried,0
16011,39,Female,United-States,Not-in-family,1
6179,58,Male,United-States,Husband,0
13516,45,Male,United-States,Husband,1
25507,28,Male,United-States,Not-in-family,0
20681,55,Male,United-States,Husband,1
7910,29,Male,United-States,Own-child,1
12655,36,Male,?,Husband,1
24055,35,Male,United-States,Not-in-family,0
25297,69,Female,United-States,Not-in-family,1
17917,26,Male,Mexico,Own-child,0
7997,35,Female,United-States,Unmarried,0
6332,66,Male,United-States,Husband,0
32552,43,Male,United-States,Husband,0
31664,61,Female,United-States,Not-in-family,0
20255,49,Male,United-States,Husband,1
11387,38,Male,United-States,Husband,1
3396,50,Female,United-States,Not-in-family,0
22954,34,Female,Cuba,Not-in-family,0
21824,34,Male,United-States,Husband,1
26120,29,Male,United-States,Own-child,0
