record_id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
251,*,Private-sector,390781,Higher-education,13,Married-spouse-present,Non-manual,Wife,Non-White,Female,0,0,40,North-America,<=50K
252,*,Government,171328,Pre-higher-education,6,Previously-married,Manual-or-service,Unmarried,Non-White,Female,0,0,30,North-America,<=50K
253,*,Government,27382,Higher-education,10,Never-married,Non-manual,Own-child,White,Male,0,0,40,North-America,<=50K
254,*,Private-sector,259014,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,20,North-America,<=50K
256,*,Private-sector,117789,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Female,0,0,40,North-America,<=50K
257,*,Private-sector,172579,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,30,North-America,<=50K
258,*,Private-sector,187666,Higher-education,11,Previously-married,Non-manual,Not-in-family,White,Female,0,0,45,North-America,<=50K
259,*,Private-sector,204518,Pre-higher-education,4,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
260,*,Private-sector,150042,Higher-education,13,Previously-married,Non-manual,Own-child,White,Female,0,0,40,North-America,<=50K
261,*,Private-sector,98092,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,<=50K
262,*,Private-sector,245918,Pre-higher-education,7,Never-married,Manual-or-service,Own-child,White,Male,0,0,12,North-America,<=50K
263,*,Private-sector,146013,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,4064,0,40,North-America,<=50K
264,*,Private-sector,378322,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
265,*,Self-employed,257295,Higher-education,10,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,75,Southeast-Asia,>50K
266,*,Unknown,218956,Higher-education,10,Never-married,Unknown,Own-child,White,Male,0,0,24,North-America,<=50K
267,*,Private-sector,21174,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
268,*,Private-sector,185480,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,45,North-America,<=50K
269,*,Private-sector,222205,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,40,North-America,>50K
270,*,Private-sector,69867,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
271,*,Private-sector,191260,Pre-higher-education,5,Never-married,Manual-or-service,Own-child,White,Male,1055,0,24,North-America,<=50K
272,*,Self-employed,30653,Higher-education,14,Married-spouse-present,Manual-or-service,Husband,White,Male,2407,0,98,North-America,<=50K
273,*,Government,209109,Higher-education,14,Never-married,Non-manual,Own-child,White,Male,0,0,35,North-America,<=50K
274,*,Private-sector,70377,Pre-higher-education,9,Previously-married,Non-manual,Own-child,White,Female,0,0,40,North-America,<=50K
275,*,Private-sector,477983,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,40,North-America,<=50K
276,*,Private-sector,170924,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,7298,0,40,North-America,>50K
277,*,Private-sector,190174,Higher-education,10,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
278,*,Private-sector,193787,Higher-education,10,Never-married,Non-manual,Own-child,White,Female,0,0,40,North-America,<=50K
279,*,Private-sector,279472,Higher-education,10,Married-spouse-present,Manual-or-service,Wife,White,Female,7298,0,48,North-America,>50K
280,*,Private-sector,34918,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,15,Western-Europe,<=50K
281,*,Government,97688,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,5178,0,40,North-America,>50K
282,*,Private-sector,175413,Higher-education,12,Previously-married,Non-manual,Unmarried,Non-White,Female,0,0,45,North-America,<=50K
283,*,Private-sector,173960,Higher-education,13,Previously-married,Non-manual,Not-in-family,White,Female,0,0,42,North-America,<=50K
284,*,Private-sector,205759,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
285,*,Government,425161,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,15024,0,40,North-America,>50K
286,*,Private-sector,220531,Higher-education,15,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,>50K
287,*,Private-sector,176609,Higher-education,10,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,45,North-America,<=50K
288,*,Private-sector,371987,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
289,*,Private-sector,193884,Pre-higher-education,4,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,South-America,<=50K
290,*,Private-sector,200352,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,<=50K
291,*,Private-sector,127595,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
292,*,Government,220419,Higher-education,13,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,56,North-America,<=50K
293,*,Private-sector,231931,Higher-education,10,Never-married,Non-manual,Own-child,White,Male,0,0,45,North-America,<=50K
294,*,Private-sector,248402,Higher-education,13,Never-married,Non-manual,Unmarried,Non-White,Female,0,0,40,North-America,<=50K
295,*,Private-sector,111095,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,16,North-America,<=50K
296,*,Self-employed,57424,Higher-education,13,Previously-married,Non-manual,Not-in-family,White,Female,0,0,60,North-America,<=50K
298,*,Private-sector,278130,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
299,*,Private-sector,169469,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Male,0,0,80,North-America,<=50K
300,*,Private-sector,146268,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,7688,0,40,North-America,>50K
301,*,Private-sector,153718,Higher-education,10,Never-married,Manual-or-service,Not-in-family,Non-White,Female,0,0,25,North-America,<=50K
302,*,Private-sector,217460,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,North-America,>50K
303,*,Private-sector,238638,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,4386,0,40,North-America,>50K
304,*,Private-sector,303296,Higher-education,10,Married-spouse-present,Non-manual,Wife,Non-White,Female,0,0,40,Southeast-Asia,<=50K
305,*,Private-sector,173321,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
306,*,Private-sector,193945,Higher-education,12,Never-married,Non-manual,Not-in-family,White,Male,0,0,45,North-America,<=50K
307,*,Private-sector,83082,Higher-education,12,Never-married,Non-manual,Not-in-family,White,Female,0,0,33,North-America,<=50K
308,*,Private-sector,193815,Higher-education,12,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
309,*,Self-employed,34987,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,54,North-America,>50K
310,*,Private-sector,59306,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
311,*,Private-sector,142897,Higher-education,14,Married-spouse-present,Non-manual,Husband,Non-White,Male,7298,0,35,East-Asia,>50K
313,*,Self-employed,205607,Higher-education,13,Previously-married,Non-manual,Not-in-family,Non-White,Female,0,0,40,North-America,>50K
314,*,Private-sector,199698,Higher-education,10,Never-married,Non-manual,Own-child,White,Male,0,0,15,North-America,<=50K
315,*,Private-sector,191954,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
316,*,Self-employed,138714,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
317,*,Private-sector,399087,Pre-higher-education,3,Married-spouse-present,Manual-or-service,Other-relative,White,Female,0,0,40,Central-America,<=50K
318,*,Private-sector,423158,Higher-education,10,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
319,*,Private-sector,159841,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,24,North-America,<=50K
320,*,Self-employed,174308,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
321,*,Private-sector,50356,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1485,50,North-America,<=50K
322,*,Private-sector,186110,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,45,North-America,<=50K
323,*,Private-sector,200381,Pre-higher-education,7,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
324,*,Self-employed,174309,Higher-education,14,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,10,North-America,<=50K
325,*,Self-employed,78383,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,North-America,<=50K
327,*,Private-sector,187728,Higher-education,10,Married-spouse-present,Non-manual,Wife,White,Female,0,1887,50,North-America,>50K
328,*,Self-employed,321171,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
329,*,Private-sector,127921,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,2050,0,55,North-America,<=50K
330,*,Private-sector,206565,Higher-education,10,Never-married,Manual-or-service,Not-in-family,Non-White,Male,0,0,45,North-America,<=50K
331,*,Private-sector,224563,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
332,*,Private-sector,178686,Higher-education,11,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
333,*,Government,98545,Pre-higher-education,6,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
334,*,Private-sector,242606,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
335,*,Private-sector,270942,Pre-higher-education,3,Never-married,Manual-or-service,Other-relative,White,Male,0,0,48,Central-America,<=50K
336,*,Private-sector,94235,Pre-higher-education,9,Never-married,Manual-or-service,Other-relative,White,Male,0,0,40,North-America,<=50K
337,*,Private-sector,71195,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Male,0,0,60,North-America,<=50K
339,*,Private-sector,261192,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,40,North-America,<=50K
340,*,Private-sector,94936,Higher-education,12,Never-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
341,*,Private-sector,296478,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,7298,0,40,North-America,>50K
342,*,Government,119272,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,7298,0,40,North-America,>50K
343,*,Private-sector,85043,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,20,North-America,<=50K
344,*,Government,293364,Higher-education,10,Never-married,Manual-or-service,Own-child,Non-White,Female,0,0,40,North-America,<=50K
345,*,Self-employed,241895,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,42,North-America,<=50K
346,*,Unknown,36135,Pre-higher-education,7,Married-spouse-present,Unknown,Husband,White,Male,0,0,8,North-America,<=50K
347,*,Unknown,151989,Higher-education,11,Previously-married,Unknown,Unmarried,White,Female,0,0,40,North-America,<=50K
349,*,Private-sector,156464,Higher-education,13,Never-married,Non-manual,Own-child,White,Male,0,0,25,North-America,<=50K
350,*,Private-sector,117963,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
351,*,Private-sector,192262,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
352,*,Private-sector,111363,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
353,*,Government,329752,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,30,North-America,<=50K
354,*,Unknown,372020,Higher-education,13,Married-spouse-present,Unknown,Husband,White,Male,0,0,40,North-America,>50K
355,*,Government,95432,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
356,*,Private-sector,161400,Pre-higher-education,7,Previously-married,Manual-or-service,Unmarried,Non-White,Male,0,0,40,North-America,<=50K
357,*,Private-sector,96129,Higher-education,11,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
358,*,Private-sector,111949,Pre-higher-education,9,Married-spouse-present,Non-manual,Wife,White,Female,0,0,35,North-America,<=50K
359,*,Self-employed,117125,Pre-higher-education,5,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,Western-Europe,<=50K
360,*,Private-sector,348022,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,24,North-America,<=50K
361,*,Private-sector,270092,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
362,*,Private-sector,180609,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,North-America,<=50K
363,*,Private-sector,174575,Higher-education,13,Previously-married,Non-manual,Not-in-family,White,Male,0,1564,45,North-America,>50K
365,*,Private-sector,92262,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
366,*,Self-employed,183081,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,<=50K
367,*,Private-sector,362589,Higher-education,12,Never-married,Non-manual,Not-in-family,White,Female,0,0,15,North-America,<=50K
368,*,Private-sector,212448,Higher-education,13,Previously-married,Non-manual,Not-in-family,White,Female,0,0,45,North-America,>50K
369,*,Private-sector,481060,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
370,*,Government,185885,Higher-education,10,Never-married,Non-manual,Unmarried,White,Female,0,0,15,North-America,<=50K
371,*,Private-sector,89821,Pre-higher-education,7,Never-married,Manual-or-service,Own-child,White,Male,0,0,10,North-America,<=50K
372,*,Government,184018,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,38,North-America,>50K
373,*,Private-sector,256649,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,40,North-America,<=50K
374,*,Private-sector,160323,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,Non-White,Male,0,0,40,North-America,<=50K
375,*,Government,350845,Higher-education,10,Never-married,Non-manual,Own-child,White,Female,0,0,10,North-America,<=50K
376,*,Private-sector,267404,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,40,North-America,<=50K
