target_id,known_values,qid_filter_values,refine_values,qid_exposed_values,qid_equivalence_class_size,stage1_equivalence_class_size,reduced_equivalence_class_size,stage2_equivalence_class_size,equivalence_class_size,equivalence_class_reduction,equivalence_class_reduction_rate,true_record_in_qid_class,true_record_in_reduced_class,unique_reidentified,false_unique_match,true_sensitive_value,predicted_sensitive_top_value,predicted_sensitive_top_probability,true_sensitive_probability,sensitive_value_certain,n_distinct_sensitive_values,sensitive_distribution_json
3684,age=46 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=46 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,<=50K,>50K,0.597484,0.402516,False,2,"{"">50K"": 0.597484, ""<=50K"": 0.402516}"
3512,age=26 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=26 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,60,60,60,29089,0.997942,True,True,False,False,<=50K,<=50K,0.983333,0.983333,False,2,"{""<=50K"": 0.983333, "">50K"": 0.016667}"
16105,age=32 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=32 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,74,74,74,29075,0.997461,True,True,False,False,<=50K,<=50K,0.905405,0.905405,False,2,"{""<=50K"": 0.905405, "">50K"": 0.094595}"
19732,age=24 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=24 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,147,147,147,29002,0.994957,True,True,False,False,<=50K,<=50K,0.972789,0.972789,False,2,"{""<=50K"": 0.972789, "">50K"": 0.027211}"
17613,age=51 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=51 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,47,47,47,29102,0.998388,True,True,False,False,<=50K,<=50K,0.659574,0.659574,False,2,"{""<=50K"": 0.659574, "">50K"": 0.340426}"
31453,age=33 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=33 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,317,317,317,28832,0.989125,True,True,False,False,>50K,<=50K,0.643533,0.356467,False,2,"{""<=50K"": 0.643533, "">50K"": 0.356467}"
2634,age=66 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=66 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,13,13,13,29136,0.999554,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
11013,age=44 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=44 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,333,333,333,28816,0.988576,True,True,False,False,<=50K,>50K,0.573574,0.426426,False,2,"{"">50K"": 0.573574, ""<=50K"": 0.426426}"
1469,age=40 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=40 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,>50K,>50K,0.525157,0.525157,False,2,"{"">50K"": 0.525157, ""<=50K"": 0.474843}"
19410,age=33 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=33 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,317,317,317,28832,0.989125,True,True,False,False,>50K,<=50K,0.643533,0.356467,False,2,"{""<=50K"": 0.643533, "">50K"": 0.356467}"
16506,age=21 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=21 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,173,173,173,28976,0.994065,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
4928,age=48 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=48 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,52,52,52,29097,0.998216,True,True,False,False,>50K,<=50K,0.846154,0.153846,False,2,"{""<=50K"": 0.846154, "">50K"": 0.153846}"
32419,age=36 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=36 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,346,346,346,28803,0.98813,True,True,False,False,>50K,<=50K,0.552023,0.447977,False,2,"{""<=50K"": 0.552023, "">50K"": 0.447977}"
15424,age=63 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=63 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,25,25,25,29124,0.999142,True,True,False,False,<=50K,<=50K,0.84,0.84,False,2,"{""<=50K"": 0.84, "">50K"": 0.16}"
23816,age=42 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=42 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,329,329,329,28820,0.988713,True,True,False,False,<=50K,<=50K,0.50152,0.50152,False,2,"{""<=50K"": 0.50152, "">50K"": 0.49848}"
13859,age=37 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=37 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,23,23,23,29126,0.999211,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
11853,age=52 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=52 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,237,237,237,28912,0.991869,True,True,False,False,>50K,>50K,0.552743,0.552743,False,2,"{"">50K"": 0.552743, ""<=50K"": 0.447257}"
20506,age=49 | sex=Female | native-country=United-States | relationship=Other-relative | capital-loss=0,native-country=United-States,age=49 | sex=Female | relationship=Other-relative | capital-loss=0,native-country=North-America,29149,29149,4,4,4,29145,0.999863,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
5179,age=49 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=49 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,21,21,21,29128,0.99928,True,True,False,False,>50K,>50K,0.619048,0.619048,False,2,"{"">50K"": 0.619048, ""<=50K"": 0.380952}"
22966,age=35 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=35 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,342,342,342,28807,0.988267,True,True,False,False,<=50K,<=50K,0.654971,0.654971,False,2,"{""<=50K"": 0.654971, "">50K"": 0.345029}"
15485,age=51 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=51 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,307,307,307,28842,0.989468,True,True,False,False,<=50K,>50K,0.534202,0.465798,False,2,"{"">50K"": 0.534202, ""<=50K"": 0.465798}"
5293,age=35 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=35 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,342,342,342,28807,0.988267,True,True,False,False,<=50K,<=50K,0.654971,0.654971,False,2,"{""<=50K"": 0.654971, "">50K"": 0.345029}"
8924,age=29 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=29 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,238,238,238,28911,0.991835,True,True,False,False,<=50K,<=50K,0.714286,0.714286,False,2,"{""<=50K"": 0.714286, "">50K"": 0.285714}"
17910,age=31 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=31 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,136,136,136,29013,0.995334,True,True,False,False,<=50K,<=50K,0.875,0.875,False,2,"{""<=50K"": 0.875, "">50K"": 0.125}"
2335,age=19 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=19 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,221,221,221,28928,0.992418,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
1839,age=45 | sex=Male | native-country=Philippines | relationship=Husband | capital-loss=0,native-country=Philippines,age=45 | sex=Male | relationship=Husband | capital-loss=0,native-country=Southeast-Asia,293,293,4,4,4,289,0.986348,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
16945,age=25 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=25 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,32,32,32,29117,0.998902,True,True,False,False,>50K,<=50K,0.6875,0.3125,False,2,"{""<=50K"": 0.6875, "">50K"": 0.3125}"
12332,age=40 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=40 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,22,22,22,29127,0.999245,True,True,False,False,<=50K,<=50K,0.954545,0.954545,False,2,"{""<=50K"": 0.954545, "">50K"": 0.045455}"
15198,age=32 | sex=Male | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=32 | sex=Male | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,20,20,20,29129,0.999314,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
16267,age=35 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=35 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,23,23,23,29126,0.999211,True,True,False,False,<=50K,<=50K,0.956522,0.956522,False,2,"{""<=50K"": 0.956522, "">50K"": 0.043478}"
13587,age=58 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=58 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,182,182,182,28967,0.993756,True,True,False,False,<=50K,<=50K,0.549451,0.549451,False,2,"{""<=50K"": 0.549451, "">50K"": 0.450549}"
13581,age=55 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=55 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,51,51,51,29098,0.99825,True,True,False,False,<=50K,<=50K,0.901961,0.901961,False,2,"{""<=50K"": 0.901961, "">50K"": 0.098039}"
15453,age=47 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=47 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,41,41,41,29108,0.998593,True,True,False,False,>50K,>50K,0.585366,0.585366,False,2,"{"">50K"": 0.585366, ""<=50K"": 0.414634}"
11030,age=27 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=27 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,148,148,148,29001,0.994923,True,True,False,False,<=50K,<=50K,0.952703,0.952703,False,2,"{""<=50K"": 0.952703, "">50K"": 0.047297}"
11421,age=31 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=31 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,33,33,33,29116,0.998868,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
21866,age=35 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=35 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,342,342,342,28807,0.988267,True,True,False,False,>50K,<=50K,0.654971,0.345029,False,2,"{""<=50K"": 0.654971, "">50K"": 0.345029}"
22288,age=54 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=54 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,212,212,212,28937,0.992727,True,True,False,False,>50K,>50K,0.528302,0.528302,False,2,"{"">50K"": 0.528302, ""<=50K"": 0.471698}"
1155,age=34 | sex=Male | native-country=Mexico | relationship=Husband | capital-loss=0,native-country=Mexico,age=34 | sex=Male | relationship=Husband | capital-loss=0,native-country=Central-America,573,573,11,11,11,562,0.980803,True,True,False,False,<=50K,<=50K,0.818182,0.818182,False,2,"{""<=50K"": 0.818182, "">50K"": 0.181818}"
19120,age=49 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=49 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,278,278,278,28871,0.990463,True,True,False,False,>50K,>50K,0.521583,0.521583,False,2,"{"">50K"": 0.521583, ""<=50K"": 0.478417}"
2211,age=27 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=27 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,109,109,109,29040,0.996261,True,True,False,False,<=50K,<=50K,0.972477,0.972477,False,2,"{""<=50K"": 0.972477, "">50K"": 0.027523}"
27027,age=29 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=29 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,238,238,238,28911,0.991835,True,True,False,False,<=50K,<=50K,0.714286,0.714286,False,2,"{""<=50K"": 0.714286, "">50K"": 0.285714}"
14800,age=50 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=50 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,310,310,310,28839,0.989365,True,True,False,False,<=50K,>50K,0.570968,0.429032,False,2,"{"">50K"": 0.570968, ""<=50K"": 0.429032}"
26916,age=22 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=22 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,145,145,145,29004,0.995026,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
23159,age=59 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=59 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,37,37,37,29112,0.998731,True,True,False,False,<=50K,<=50K,0.891892,0.891892,False,2,"{""<=50K"": 0.891892, "">50K"": 0.108108}"
26675,age=47 | sex=Female | native-country=United-States | relationship=Other-relative | capital-loss=0,native-country=United-States,age=47 | sex=Female | relationship=Other-relative | capital-loss=0,native-country=North-America,29149,29149,6,6,6,29143,0.999794,True,True,False,False,>50K,<=50K,0.833333,0.166667,False,2,"{""<=50K"": 0.833333, "">50K"": 0.166667}"
1142,age=59 | sex=Female | native-country=Germany | relationship=Unmarried | capital-loss=0,native-country=Germany,age=59 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=Western-Europe,372,372,1,1,1,371,0.997312,True,True,True,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
12329,age=22 | sex=Female | native-country=? | relationship=Own-child | capital-loss=0,native-country=?,age=22 | sex=Female | relationship=Own-child | capital-loss=0,native-country=Unknown,496,496,3,3,3,493,0.993952,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
9105,age=41 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=41 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,327,327,327,28822,0.988782,True,True,False,False,>50K,>50K,0.525994,0.525994,False,2,"{"">50K"": 0.525994, ""<=50K"": 0.474006}"
